"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT FROST SAVING","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JHUNJHUNU","0   ","2019-02-03T17:25:45.537"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT THE CONTROL OF INSECT IN MUSTARD ?","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  

","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-03T17:41:04.91"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","0   ","2019-02-03T18:37:28.343"
"NA","AGRICULTURE","Cereals","Barley (Jau)","	Plant Protection	","CONTROL OF TERMITE IN BARLEY ?","USE IMIDACHLOPRID 17.8% SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-03T18:54:52.843"
"NA","AGRICULTURE","Others","0","Nutrient Management","TELL ME ABOUT SPRAY OF MICRONUTRIENT ?","SPRAY OF MICRONUTRIENT 4 GM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-03T20:35:15.953"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN MAY BE NEXT 2-3 DAYS 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-03T20:59:15.937"
"NA","HORTICULTURE","Vegetables","Bottle Gourd ","Seeds and Planting Material","TELL ME VARIETY OF BOTTLE GOURD  ?
","VARIETY OF BOTTLE GOURD = PUSA SAMAR PROFILIC LONG, PUSA SAMAR PROFILIC ROUND, PUSA NAVEEN, PUSA SANDESH 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-03T21:01:25.2"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ROOT ROT CONTROL IN GRAM 
","????????????? 250 ????? ????? ???? ?? ????? ?? ?? ??????? ??? ??????
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-03T21:25:45.243"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN FENUGREEK ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 5 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-03T21:45:09.523"
"NA","AGRICULTURE","Cereals","Barley (Jau)","	Plant Protection	","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T08:26:29.61"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","PLZ TELL ME CONTROL OF APHIDS IN MUSTARD","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  ","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T08:57:11.133"
"NA","HORTICULTURE","Fruits","Bail","Nutrient Management","TELL ME ABOUT FRUIT CREAKING IN BAIL ?","SPRAY OF BOREX 4 GM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-04T08:58:48.713"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NPK 18:18:18 ????? ?? 10 ????? ????? ???? ???? ??? ??? ?? ?????? ?????
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-04T09:40:32.12"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
 ","NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T09:51:27.613"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-04T10:17:53.863"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","RAIN POSSIBILITY IN NEXT 5 DAY
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-04T10:51:50.62"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","TELL ME ABOUT THE CONTROL OF WEED IN ONION ?","SPARAY OF DEKEL ( PROPAQUIZAFOP 5% +OXYFLUORFEN 12% ) 875 ML PER HACTEAR ","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-04T11:04:43.067"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY ","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-04T11:13:35.927"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T11:17:33.003"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME BLACK ROOT CONTROL IN GRAM ?
","DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T11:22:28.487"
"NA","AGRICULTURE","Others","Others","Weather","Information regarding weather in Mahendragarh ?
","Some clouds and some chance of rainfall 6-7 February .
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T11:42:52.813"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME  ABOUT BLACK ROOT DISEASE CONTROL IN   CUMIN ?","DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T11:42:53.39"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T11:54:43.653"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-04T11:56:50.47"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME DISEASE CONTROL IN WHEAT ?
","SPRAY OF TEBUCONAZOLE 1 ML PER LITER WATER
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T12:06:14.433"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME DISEASE CONTROL IN WHEAT ?
","SPRAY OF TEBUCONAZOLE 1 ML PER LITER WATER
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T12:06:14.433"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN ","USE QUINOLPHOS 25% EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB 

","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T12:10:22.713"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T12:21:59.407"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","04 Feb Rainfall(MM) : 0 Temp(Max/Min):0.0  / 0.0  Humidity(Max/Min)0.0   NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY/ 0.0  Wind:0.0 ","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T12:24:50.76"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T12:39:36.51"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T12:39:36.51"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T13:05:01.733"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAN CALL CENTER
","THANX FOR CALLING KISAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T13:12:33.517"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T13:14:14.793"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-04T13:15:42.093"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","04 Feb Rainfall(MM) : 0 Temp(Max/Min):0.0  / 0.0  Humidity(Max/Min)0.0  / 0.0  NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY Wind:0.0 ","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T13:18:37.253"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME DISEASE CONTROL
","SPRAY OF MENCOZEB 2 GM PER LITER WATER
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T13:22:19.433"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T13:34:59.04"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-04T13:56:46.33"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-04T14:02:19.94"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT Programme CoordinatorKrishi Vigyan KendraAbusar, Distt. Jhunjhun

","Dr. Hanuman Prasad
Programme Coordinator
Krishi Vigyan Kendra
Abusar, P.N.No.4
Distt. Jhunjhunu
– 333 001
0159
-
2233420
0159
-
2233221
0159
-
2234903 09314210810","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-04T14:36:23.093"
"NA","AGRICULTURE","Others","Others","Government Schemes","..",".","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-04T14:42:41.85"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T14:59:05.01"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-04T15:18:39.587"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T16:04:36.123"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME INSECT CONTROL IN GRAM ?
","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T16:08:06.557"
"NA","AGRICULTURE","Cereals","Wheat","	Field Preparation	","TEL ME WEED CONTROL IN WHEAT   ?
","ALL WEED CONTROL IN WHEAT CROPS SPRAY TOTAL( SULFOSULFURAN 75%+METASULFURAN METHYL 5 % )80 WG 32 GM DISSOLVE 400-500 LITAR WATER SPRAY AFTER SOWING 30-35 DAYS
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T16:12:07.44"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T16:14:56.297"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-04T16:18:33.67"
"NA","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Animal Production (Piggery, Goatery, Sheep Farming etc.)","TELL ME CONTACT NUMBER GOAT FARMING  ?"," CONTACT NUMBER GOAT FARMING 01491-284233","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-04T16:48:32.18"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","RAIN POSSIBILITY IN NEXT 5 DAY
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T16:51:41.49"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING ","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-04T16:53:58.117"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING ","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-04T18:19:35.9"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN WHEAT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-04T18:29:30.863"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN WHEAT   ?
","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-04T18:31:49.597"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-04T19:38:59.38"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-04T19:51:44.84"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","RAIN POSSIBILITY IN NEXT 3-4 DAYS AND  CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-04T20:00:55.28"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT WHEAT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-04T20:10:46.98"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME BORER CONTROL IN GRAM ","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T20:18:04.977"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-04T21:03:06.507"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-04T21:08:21.413"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-05T08:28:13.777"
"NA","HORTICULTURE","Fruits","Sapota","	Plant Protection	","TELL ME CONTROL OF FLOWER DROPING 
","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-05T08:36:38.32"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-05T08:40:06.85"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","LIGHT RAIN MAY BE AFTER 2-3 DAYS 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-05T08:54:39.98"
"NA","HORTICULTURE","Flowers","Rose","Seeds and Planting Material","TELL ME ABOUT NUTRIENT MANAGEMENT IN ROSE ?","Planting the pen of the rose, immersing it in the goal of Indole bacterial acid.","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-05T09:59:00.143"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT FROST SAVING
","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-05T10:17:02.723"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-05T10:17:11.867"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-05T10:18:10.96"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ","Thank you for talking at the Kisan Call Center.","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-05T10:22:48.363"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-05T11:02:46.797"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ","Thank you for talking at the Kisan Call Center.","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-05T11:45:12.6"
"NA","AGRICULTURE","Others","Others","Weather","
TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T11:55:20.55"
"NA","AGRICULTURE","Others","Others","Government Schemes","CONTACT TO AG. DEPTT. FOR SOIL TESTING 
","??? ???? ???? ??? ?? ?????? ?? ???? ?? ??? 5-6 ??? ?? 6 ??? ???? ????? ????? ?? ??? ??? ?? ?????? ?? ????? ?????? 
","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-05T11:57:25.79"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND  CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-05T12:00:51.277"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN MAY BE NEXT 2-3 DAYS 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-05T12:02:55.767"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T12:15:49.23"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-05T12:30:18.63"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-05T12:39:31.397"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN MAY BE NEXT 2-3 DAYS 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-05T12:42:40.173"
"NA","AGRICULTURE","Others","Others","Soil Testing","SOIL TESTING
TELL ME ABOUT TAKING SOIL SAMPLE ?","DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL 
","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-05T12:46:09.123"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","BLANK","BLANK","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-05T13:04:12.267"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT WHITE RUST CONTROL IN MUSTARD ?","SPRAY OF RIDOMIL MZ(METALEXYL+MENCOZEB) 2 GM PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-05T13:08:18.673"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T13:35:02.88"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-05T15:03:24.85"
"NA","AGRICULTURE","Others","Others","Weather","INCOMPLETE  CALL","INCOMPLETE CALL ","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-05T15:24:33.06"
"NA","AGRICULTURE","Others","Others","Market Information","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-05T15:26:43.603"
"NA","AGRICULTURE","Others","Others","Weather","
TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T15:59:57.46"
"NA","AGRICULTURE","Others","Others","Weather","INCOMPLETE CALL","INCOMPLETE CALL","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T16:00:56.567"
"NA","AGRICULTURE","Others","Others","Weather","MISSED CALL","MISSED CALL","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T16:19:38.96"
"NA","HORTICULTURE","Vegetables","Capsicum","Nutrient Management","TELL ME MICRO NUTRIENT MANAGEMENT 
","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T16:19:59.63"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT SUNDI CONTROL IN GRAM ?","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T16:22:14.027"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-05T16:39:40.417"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-05T16:49:34.363"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-05T17:07:07.943"
"NA","HORTICULTURE","Fruits","Lemon","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN LEMON ?","FERTILIZER IN LEMON OF 5 YRS. FYM= 20 KG, UREA= 100 GM, DAP= 100 GM, MOP= 100 GM PER PLANT 
","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-05T17:11:56.737"
"NA","HORTICULTURE","Vegetables","Brinjal","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING ","SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER 
","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-05T17:34:23.337"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-05T17:39:54.67"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","
RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY 
","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-05T17:44:16.77"
